"","ID","Model","AIC","AICc","BIC","Response.var","Response.group","Curve.classification"
"2700","540","Quadratic","-7.0447697278161","16.9552302721839","-8.6070180780797","respiration rate","Respiration","rising"
"2701","541","Yan and Hunt",NA,NA,NA,"respiration rate","Respiration","rising"
"2702","541","Briere2","-10.5634757805578","Inf","-12.5162862183873","respiration rate","Respiration","rising"
"2703","541","Briere","-12.5550904146712","11.4449095853288","-14.1173387649348","respiration rate","Respiration","rising"
"2704","541","Cubic","-12.03175224597","Inf","-13.9845626837995","respiration rate","Respiration","rising"
"2705","541","Quadratic","-14.03175224597","9.96824775402997","-15.5940005962336","respiration rate","Respiration","rising"
"2706","542","Yan and Hunt",NA,NA,NA,"respiration rate","Respiration","rising"
"2707","542","Briere2","-8.45615133380258","Inf","-10.4089617716321","respiration rate","Respiration","rising"
"2708","542","Briere","-10.2522015340222","13.7477984659778","-11.8144498842858","respiration rate","Respiration","rising"
"2709","542","Cubic","-20.7067579230172","Inf","-22.6595683608467","respiration rate","Respiration","rising"
"2710","542","Quadratic","-17.34775276693","6.65224723307002","-18.9100011171936","respiration rate","Respiration","rising"
"2711","543","Yan and Hunt",NA,NA,NA,"respiration rate","Respiration","non-typical"
"2712","543","Briere2","-21.814086262873","Inf","-23.7668967007024","respiration rate","Respiration","non-typical"
"2713","543","Briere","-23.7879067184905","0.212093281509482","-25.3501550687541","respiration rate","Respiration","non-typical"
"2714","543","Cubic","-40.5048749303272","Inf","-42.4576853681567","respiration rate","Respiration","non-typical"
"2715","543","Quadratic","-32.727145298204","-8.72714529820403","-34.2893936484676","respiration rate","Respiration","non-typical"
"2716","544","Yan and Hunt",NA,NA,NA,"respiration rate","Respiration","non-typical"
"2717","544","Briere2","-14.4966413270133","Inf","-16.4494517648428","respiration rate","Respiration","non-typical"
"2718","544","Briere","-16.4789546862419","7.52104531375807","-18.0412030365055","respiration rate","Respiration","non-typical"
"2719","544","Cubic","-39.2127576155272","Inf","-41.1655680533567","respiration rate","Respiration","non-typical"
"2720","544","Quadratic","-19.4697579187118","4.53024208128822","-21.0320062689754","respiration rate","Respiration","non-typical"
"2721","545","Yan and Hunt",NA,NA,NA,"respiration rate","Respiration","rising"
"2722","545","Briere2","-20.2596502426515","Inf","-22.212460680481","respiration rate","Respiration","rising"
"2723","545","Briere","-22.2262157701348","1.77378422986521","-23.7884641203984","respiration rate","Respiration","rising"
"2724","545","Cubic","-44.7334434385276","Inf","-46.6862538763571","respiration rate","Respiration","rising"
"2725","545","Quadratic","-29.1614726907812","-5.1614726907812","-30.7237210410448","respiration rate","Respiration","rising"
"2726","546","Yan and Hunt","31.2335660729799","37.9002327396465","33.2230424369717","respiration rate","Respiration","rising"
"2727","546","Briere2","39.0930376066506","45.7597042733172","41.0825139706424","respiration rate","Respiration","rising"
"2728","546","Briere","38.9143601773436","42.3429316059151","40.5059412685371","respiration rate","Respiration","rising"
"2729","546","Cubic","35.9787265563844","42.6453932230511","37.9682029203763","respiration rate","Respiration","rising"
"2730","546","Quadratic","36.4672260917287","39.8957975203001","38.0588071829221","respiration rate","Respiration","rising"
"2731","547","Yan and Hunt","19.7686622249843","27.7686622249843","21.2815876899546","respiration rate","Respiration","rising"
"2732","547","Briere2","39.1434376310605","47.1434376310605","40.6563630960308","respiration rate","Respiration","rising"
"2733","547","Briere","37.16233489777","41.16233489777","38.3726752697462","respiration rate","Respiration","rising"
"2734","547","Cubic","20.5570306624385","28.5570306624385","22.0699561274087","respiration rate","Respiration","rising"
"2735","547","Quadratic","31.7572122132471","35.7572122132471","32.9675525852233","respiration rate","Respiration","rising"
"2736","548","Yan and Hunt","30.4714948151411","Inf","28.5186843773116","respiration rate","Respiration","non-typical"
"2737","548","Briere2","33.4063099212475","Inf","31.453499483418","respiration rate","Respiration","non-typical"
"2738","548","Briere","31.412754267038","55.412754267038","29.8505059167744","respiration rate","Respiration","non-typical"
"2739","548","Cubic","9.71576496887154","Inf","7.76295453104204","respiration rate","Respiration","non-typical"
"2740","548","Quadratic","21.2221550198722","45.2221550198722","19.6599066696086","respiration rate","Respiration","non-typical"
"2741","549","Yan and Hunt","27.1348601238084","Inf","25.1820496859789","respiration rate","Respiration","rising"
"2742","549","Briere2","32.2975588360378","Inf","30.3447483982083","respiration rate","Respiration","rising"
"2743","549","Briere","30.3085153902244","54.3085153902244","28.7462670399608","respiration rate","Respiration","rising"
"2744","549","Cubic","-17.1400084836292","Inf","-19.0928189214587","respiration rate","Respiration","rising"
"2745","549","Quadratic","-8.74280077523037","15.2571992247696","-10.305049125494","respiration rate","Respiration","rising"
"2746","550","Yan and Hunt","29.37642978927","Inf","27.4236193514405","respiration rate","Respiration","non-typical"
"2747","550","Briere2","32.1408559163413","Inf","30.1880454785118","respiration rate","Respiration","non-typical"
"2748","550","Briere","30.1438129890634","54.1438129890634","28.5815646387998","respiration rate","Respiration","non-typical"
"2749","550","Cubic","20.157006002712","Inf","18.2041955648825","respiration rate","Respiration","non-typical"
"2750","550","Quadratic","20.9639000243963","44.9639000243963","19.4016516741327","respiration rate","Respiration","non-typical"
"2751","551","Yan and Hunt","37.4803952778656","Inf","35.5275848400361","respiration rate","Respiration","unimodal"
"2752","551","Briere2","32.1117189382134","Inf","30.1589085003839","respiration rate","Respiration","unimodal"
"2753","551","Briere","38.8644894356866","62.8644894356866","37.302241085423","respiration rate","Respiration","unimodal"
"2754","551","Cubic","38.3637141299368","Inf","36.4109036921073","respiration rate","Respiration","unimodal"
"2755","551","Quadratic","46.9631696692756","70.9631696692756","45.400921319012","respiration rate","Respiration","unimodal"
"2756","552","Yan and Hunt","33.4848179465444","Inf","31.5320075087149","respiration rate","Respiration","unimodal"
"2757","552","Briere2","31.3855753760274","Inf","29.4327649381979","respiration rate","Respiration","unimodal"
"2758","552","Briere","36.6691673898933","60.6691673898933","35.1069190396297","respiration rate","Respiration","unimodal"
"2759","552","Cubic","30.1043275845192","Inf","28.1515171466897","respiration rate","Respiration","unimodal"
"2760","552","Quadratic","42.0280846960596","66.0280846960596","40.465836345796","respiration rate","Respiration","unimodal"
"2761","553","Yan and Hunt","37.3496374288935","Inf","35.396826991064","respiration rate","Respiration","non-typical"
"2762","553","Briere2","38.03852443401","Inf","36.0857139961805","respiration rate","Respiration","non-typical"
"2763","553","Briere","36.0422891723416","60.0422891723416","34.480040822078","respiration rate","Respiration","non-typical"
"2764","553","Cubic","32.8095663301403","Inf","30.8567558923108","respiration rate","Respiration","non-typical"
"2765","553","Quadratic","32.3085764349325","56.3085764349325","30.7463280846689","respiration rate","Respiration","non-typical"
"2766","554","Yan and Hunt","44.3480682839154","Inf","42.3952578460859","respiration rate","Respiration","non-typical"
"2767","554","Briere2","45.6496956628977","Inf","43.6968852250683","respiration rate","Respiration","non-typical"
"2768","554","Briere","43.6515503650713","67.6515503650713","42.0893020148077","respiration rate","Respiration","non-typical"
"2769","554","Cubic","30.9818350700942","Inf","29.0290246322647","respiration rate","Respiration","non-typical"
"2770","554","Quadratic","31.3654866558604","55.3654866558604","29.8032383055968","respiration rate","Respiration","non-typical"
"2771","555","Yan and Hunt","41.0178228741243","Inf","39.0650124362948","respiration rate","Respiration","unimodal"
"2772","555","Briere2","39.4111506576438","Inf","37.4583402198143","respiration rate","Respiration","unimodal"
"2773","555","Briere","41.6240824672053","65.6240824672053","40.0618341169417","respiration rate","Respiration","unimodal"
"2774","555","Cubic","37.2552668673657","Inf","35.3024564295362","respiration rate","Respiration","unimodal"
"2775","555","Quadratic","43.5550816924259","67.5550816924259","41.9928333421623","respiration rate","Respiration","unimodal"
"2776","556","Yan and Hunt","41.5411937767903","Inf","39.5883833389608","respiration rate","Respiration","rising"
"2777","556","Briere2","40.4438991504172","Inf","38.4910887125877","respiration rate","Respiration","rising"
"2778","556","Briere","41.0007126124704","65.0007126124704","39.4384642622068","respiration rate","Respiration","rising"
"2779","556","Cubic","35.8598179750411","Inf","33.9070075372116","respiration rate","Respiration","rising"
"2780","556","Quadratic","41.7419975899903","65.7419975899903","40.1797492397267","respiration rate","Respiration","rising"
"2781","557","Yan and Hunt","-15.939590499694","24.060409500306","-16.9807931535537","respiration rate","Respiration","rising"
"2782","557","Briere2","-10.6309148960526","29.3690851039474","-11.6721175499123","respiration rate","Respiration","rising"
"2783","557","Briere","-9.70044460085148","2.29955539914852","-10.5334067239393","respiration rate","Respiration","rising"
"2784","557","Cubic","-14.8424265029078","25.1575734970922","-15.8836291567675","respiration rate","Respiration","rising"
"2785","557","Quadratic","-15.2129808746572","-3.21298087465724","-16.045942997745","respiration rate","Respiration","rising"
"2786","558","Yan and Hunt","3.24138636904452","Inf","1.28857593121502","respiration rate","Respiration","rising"
"2787","558","Briere2","3.21202781909789","Inf","1.25921738126839","respiration rate","Respiration","rising"
"2788","558","Briere","1.47852578278191","25.4785257827819","-0.0837225674816908","respiration rate","Respiration","rising"
"2789","558","Cubic","3.31022691172742","Inf","1.35741647389792","respiration rate","Respiration","rising"
"2790","558","Quadratic","1.36073680701966","25.3607368070197","-0.201511543243942","respiration rate","Respiration","rising"
"2791","559","Yan and Hunt","-1.38851227390969","Inf","-3.34132271173918","respiration rate","Respiration","rising"
"2792","559","Briere2","3.79084785527543","Inf","1.83803741744593","respiration rate","Respiration","rising"
"2793","559","Briere","1.79558694545134","25.7955869454513","0.233338595187742","respiration rate","Respiration","rising"
"2794","559","Cubic","-27.4281433938074","Inf","-29.3809538316369","respiration rate","Respiration","rising"
"2795","559","Quadratic","-0.592329354448832","23.4076706455512","-2.15457770471243","respiration rate","Respiration","rising"
"2796","560","Yan and Hunt","-16.0773218385366","23.9226781614634","-17.1185244923963","respiration rate","Respiration","unimodal"
"2797","560","Briere2","-18.3215381792816","21.6784618207184","-19.3627408331413","respiration rate","Respiration","unimodal"
"2798","560","Briere","-14.3026948777311","-2.30269487773115","-15.1356570008189","respiration rate","Respiration","unimodal"
"2799","560","Cubic","-9.96791386720782","30.0320861327922","-11.0091165210675","respiration rate","Respiration","unimodal"
"2800","560","Quadratic","2.10202548295928","14.1020254829593","1.2690633598715","respiration rate","Respiration","unimodal"
